business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,importance,proximity,popularity,osm_restaurant,osm_bar,osm_cafe,osm_fast_food,osm_college,osm_library,osm_school,osm_university,osm_bus_station,osm_parking,osm_taxi,osm_bank,osm_hospital,osm_social_facility,osm_arts_centre,osm_cinema,osm_casino,osm_theatre,osm_place_of_worship,osm_police
t19vb_4ML2dg5HZ-MF3muA,KINTON RAMEN,402 Queen St W,Toronto,ON,M5V 2A6,43.6486906,-79.39720200000002,3.5,207,1,"{""RestaurantsDelivery"": ""False"", ""RestaurantsTableService"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""Caters"": ""False"", ""BikeParking"": ""False"", ""WheelchairAccessible"": ""False"", ""DogsAllowed"": ""False"", ""RestaurantsTakeOut"": ""True"", ""GoodForKids"": ""False"", ""NoiseLevel"": ""average"", ""RestaurantsAttire"": ""casual"", ""OutdoorSeating"": ""False"", ""Alcohol"": ""full_bar"", ""HasTV"": ""False"", ""RestaurantsReservations"": ""False"", ""WiFi"": ""no"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""None"", ""lunch"": ""True"", ""dinner"": ""True"", ""brunch"": ""None"", ""breakfast"": ""False""}, ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""Ambience"": {""touristy"": ""False"", ""hipster"": ""None"", ""romantic"": ""False"", ""intimate"": ""False"", ""trendy"": ""None"", ""upscale"": ""False"", ""classy"": ""False"", ""casual"": ""True""}, ""RestaurantsGoodForGroups"": ""False""}","Ramen, Japanese, Restaurants","{""Monday"": ""11:30-22:30"", ""Tuesday"": ""11:30-22:30"", ""Wednesday"": ""11:30-22:30"", ""Thursday"": ""11:30-22:30"", ""Friday"": ""11:30-0:00"", ""Saturday"": ""11:30-0:00"", ""Sunday"": ""11:30-22:30""}",2,1.9684347274486835,724.5,283,35,120,189,0,3,8,1,0,49,3,31,0,6,3,1,0,5,10,0
BorscpFKDfjDMwkhUXpnxQ,Gyukatsu Kyoto Katsugyu,134 Dundas Street E,Toronto,ON,M5B 1E2,43.6568241,-79.37617409999999,3.5,35,1,"{""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""None"", ""lunch"": ""None"", ""dinner"": ""True"", ""brunch"": ""None"", ""breakfast"": ""None""}, ""HasTV"": ""False"", ""DogsAllowed"": ""False"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""RestaurantsTakeOut"": ""True"", ""RestaurantsReservations"": ""True"", ""Ambience"": {""touristy"": ""None"", ""hipster"": ""None"", ""romantic"": ""False"", ""intimate"": ""None"", ""trendy"": ""True"", ""upscale"": ""None"", ""classy"": ""None"", ""casual"": ""True""}, ""RestaurantsDelivery"": ""False"", ""RestaurantsPriceRange2"": ""2"", ""WiFi"": ""free"", ""OutdoorSeating"": ""False"", ""BYOB"": ""False"", ""BikeParking"": ""True"", ""Alcohol"": ""beer_and_wine"", ""RestaurantsTableService"": ""True"", ""Caters"": ""False""}","Restaurants, Japanese","{""Monday"": ""17:00-22:00"", ""Tuesday"": ""17:00-22:00"", ""Wednesday"": ""17:00-22:00"", ""Thursday"": ""17:00-22:00"", ""Friday"": ""17:00-22:00"", ""Saturday"": ""17:00-22:00"", ""Sunday"": ""17:00-22:00""}",3,0.4580730445227268,122.5,303,23,170,0,0,0,3,1,0,0,8,61,0,3,1,3,0,10,7,0
qR4EIktJfQKc4rnKgBzvtw,Gyubee Japanese Grill - Bloor,335 Bloor Street W,Toronto,ON,M5S 1W7,43.6671472,-79.400645,4.0,207,1,"{""RestaurantsAttire"": ""casual"", ""OutdoorSeating"": ""True"", ""RestaurantsTakeOut"": ""False"", ""RestaurantsReservations"": ""True"", ""WheelchairAccessible"": ""True"", ""HasTV"": ""False"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""NoiseLevel"": ""average"", ""BikeParking"": ""True"", ""GoodForKids"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsTableService"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""Caters"": ""False"", ""Alcohol"": ""full_bar"", ""DogsAllowed"": ""False"", ""WiFi"": ""free"", ""Ambience"": {""touristy"": ""False"", ""hipster"": ""False"", ""romantic"": ""None"", ""intimate"": ""False"", ""trendy"": ""True"", ""upscale"": ""False"", ""classy"": ""False"", ""casual"": ""True""}, ""GoodForMeal"": {""dessert"": ""None"", ""latenight"": ""None"", ""lunch"": ""True"", ""dinner"": ""True"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""RestaurantsDelivery"": ""False""}","Barbeque, Restaurants, Food, Do-It-Yourself Food, Steakhouses, Japanese","{""Monday"": ""0:00-0:00"", ""Tuesday"": ""12:00-22:30"", ""Wednesday"": ""12:00-22:30"", ""Thursday"": ""12:00-22:30"", ""Friday"": ""12:00-22:30"", ""Saturday"": ""12:00-22:30"", ""Sunday"": ""12:00-22:30""}",2,1.904088734272291,828.0,134,10,0,0,0,10,0,0,1,30,2,0,0,3,0,1,0,9,6,1
HUYEadSbGSQNHXFmT2Ujjw,Manpuku Japanese Eatery,"105 McCaul Street, Unit 29-31",Toronto,ON,M5T 2X4,43.6536651,-79.3908802,4.0,464,1,"{""RestaurantsDelivery"": ""False"", ""BikeParking"": ""True"", ""Caters"": ""False"", ""RestaurantsReservations"": ""False"", ""Alcohol"": ""beer_and_wine"", ""GoodForKids"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsTakeOut"": ""True"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""RestaurantsPriceRange2"": ""1"", ""RestaurantsAttire"": ""casual"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""True"", ""dinner"": ""True"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""HasTV"": ""False"", ""NoiseLevel"": ""average"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""True""}, ""OutdoorSeating"": ""True"", ""WiFi"": ""no"", ""RestaurantsTableService"": ""True""}","Restaurants, Japanese, Noodles","{""Monday"": ""11:30-20:00"", ""Tuesday"": ""11:30-20:00"", ""Wednesday"": ""11:30-20:00"", ""Thursday"": ""11:30-23:00"", ""Friday"": ""11:30-23:00"", ""Saturday"": ""12:00-23:00""}",4,1.2225896006096022,1856.0,341,0,0,343,0,0,3,2,0,98,12,57,0,3,1,3,0,7,4,0
fJvY-QjDY1ZWWArjx9rRIw,KINTON RAMEN,668 Bloor St W,Toronto,ON,M6G 1L2,43.6640864,-79.4163258,3.5,124,1,"{""RestaurantsDelivery"": ""False"", ""RestaurantsReservations"": ""False"", ""Caters"": ""False"", ""RestaurantsTableService"": ""True"", ""BikeParking"": ""True"", ""RestaurantsTakeOut"": ""True"", ""OutdoorSeating"": ""False"", ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsAttire"": ""casual"", ""Alcohol"": ""full_bar"", ""GoodForKids"": ""False"", ""RestaurantsPriceRange2"": ""2"", ""WiFi"": ""no"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""True"", ""dinner"": ""True"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""WheelchairAccessible"": ""False"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""DogsAllowed"": ""False"", ""HasTV"": ""False"", ""NoiseLevel"": ""average"", ""Ambience"": {""touristy"": ""False"", ""hipster"": ""None"", ""romantic"": ""False"", ""intimate"": ""False"", ""trendy"": ""None"", ""upscale"": ""False"", ""classy"": ""False"", ""casual"": ""True""}}","Restaurants, Japanese, Ramen","{""Monday"": ""11:30-22:30"", ""Tuesday"": ""11:30-22:30"", ""Wednesday"": ""11:30-22:30"", ""Thursday"": ""11:30-22:30"", ""Friday"": ""11:30-23:30"", ""Saturday"": ""11:30-23:30"", ""Sunday"": ""11:30-22:30""}",0,3.0438236320422147,434.0,161,32,43,61,0,0,4,0,0,2,0,10,0,2,0,1,0,7,7,0
J-SZZniOp7nNsCNbj5rIUQ,New Generation Sushi,493 Bloor St W,Toronto,ON,M5S 1Y2,43.6657235,-79.40788420000001,3.5,236,0,"{""RestaurantsTakeOut"": ""True"", ""RestaurantsDelivery"": ""True"", ""OutdoorSeating"": ""False"", ""WiFi"": ""no"", ""RestaurantsAttire"": ""casual"", ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsReservations"": ""True"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""BikeParking"": ""True"", ""HasTV"": ""False"", ""Alcohol"": ""beer_and_wine"", ""NoiseLevel"": ""average"", ""GoodForKids"": ""True"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""True"", ""dinner"": ""True"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""RestaurantsTableService"": ""True"", ""Caters"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""True""}}","Sushi Bars, Japanese, Restaurants","{""Monday"": ""11:30-23:00"", ""Wednesday"": ""11:30-23:00"", ""Thursday"": ""3:30-2:00"", ""Friday"": ""3:30-2:00"", ""Saturday"": ""3:30-2:00"", ""Sunday"": ""11:30-23:00""}",1,2.408570818799641,826.0,179,22,59,77,0,4,0,0,1,0,2,10,0,4,0,1,0,6,5,1
NoDhna4BsDhcl7xRPmZJzQ,Nama Sushi,750 St. Clair Avenue W,Toronto,ON,M6C 1B5,43.6813834,-79.42814,4.0,37,1,"{""RestaurantsAttire"": ""casual"", ""NoiseLevel"": ""quiet"", ""RestaurantsDelivery"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""Alcohol"": ""beer_and_wine"", ""RestaurantsTakeOut"": ""True"", ""BikeParking"": ""True"", ""GoodForKids"": ""True"", ""OutdoorSeating"": ""False"", ""WiFi"": ""no"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""True""}, ""RestaurantsReservations"": ""True"", ""HasTV"": ""False"", ""RestaurantsTableService"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""WheelchairAccessible"": ""False"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""Caters"": ""True""}","Salad, Restaurants, Sushi Bars, Soup, Japanese","{""Monday"": ""0:00-0:00"", ""Tuesday"": ""16:30-21:30"", ""Wednesday"": ""16:30-21:30"", ""Thursday"": ""16:30-21:30"", ""Friday"": ""16:30-21:30"", ""Saturday"": ""16:30-21:30"", ""Sunday"": ""16:00-21:30""}",0,4.6013363116742125,148.0,17,0,11,16,0,1,2,0,0,2,0,5,0,0,0,0,0,0,9,0
Z_QOYDTdZ9yc51RAJjEKHw,Sushi Zone,1992 Yonge Street,Toronto,ON,M4S 1Z7,43.7002165,-79.3971787,3.5,28,1,"{""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""False""}, ""RestaurantsTableService"": ""True"", ""RestaurantsDelivery"": ""True"", ""Caters"": ""False"", ""HasTV"": ""True"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsAttire"": ""casual"", ""RestaurantsReservations"": ""True"", ""RestaurantsGoodForGroups"": ""False"", ""OutdoorSeating"": ""True"", ""Alcohol"": ""beer_and_wine"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""False"", ""dinner"": ""False"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""NoiseLevel"": ""quiet"", ""RestaurantsPriceRange2"": ""2"", ""WiFi"": ""no"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""True"", ""valet"": ""False""}, ""GoodForKids"": ""True"", ""BikeParking"": ""True""}","Japanese, Restaurants, Sushi Bars","{""Monday"": ""11:00-22:30"", ""Tuesday"": ""11:00-22:30"", ""Wednesday"": ""11:00-22:30"", ""Thursday"": ""11:00-22:30"", ""Friday"": ""11:00-22:30"", ""Saturday"": ""12:00-22:30"", ""Sunday"": ""12:00-22:30""}",0,4.6590607073929045,98.0,83,0,35,53,0,2,2,0,1,76,1,12,0,0,1,4,0,2,0,0
vvqkt8lTTTqENZgmvY7f7g,Kibo Sushi House,345 Bloor St E,Toronto,ON,M4W 3J6,43.67190170000001,-79.37841490000002,4.0,3,1,"{""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""False"", ""dinner"": ""False"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""Ambience"": {""touristy"": ""False"", ""hipster"": ""False"", ""romantic"": ""False"", ""intimate"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""classy"": ""False"", ""casual"": ""False""}, ""HasTV"": ""True""}","Restaurants, Sushi Bars, Japanese","{""Monday"": ""11:00-22:00"", ""Tuesday"": ""11:00-22:00"", ""Wednesday"": ""11:00-22:00"", ""Thursday"": ""11:00-22:00"", ""Friday"": ""11:00-22:00"", ""Saturday"": ""11:00-22:00"", ""Sunday"": ""11:00-22:00""}",2,1.2752178743176728,12.0,137,9,66,89,0,4,2,0,2,69,0,0,0,2,0,2,0,4,5,0
_8VjsTaiLF2kCwYG_HY5Zw,T-swirl Crêpe,510 Yonge Street,Toronto,ON,M4Y 1X9,43.6634471,-79.38412290000002,4.0,92,1,"{""GoodForKids"": ""True"", ""NoiseLevel"": ""average"", ""WheelchairAccessible"": ""True"", ""Alcohol"": ""none"", ""RestaurantsTakeOut"": ""True"", ""HasTV"": ""False"", ""RestaurantsPriceRange2"": ""1"", ""Caters"": ""True"", ""RestaurantsAttire"": ""casual"", ""RestaurantsDelivery"": ""False"", ""RestaurantsGoodForGroups"": ""True"", ""WiFi"": ""free"", ""GoodForMeal"": {""dessert"": ""True"", ""latenight"": ""False"", ""lunch"": ""False"", ""dinner"": ""False"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""BikeParking"": ""False"", ""OutdoorSeating"": ""False"", ""Ambience"": {""touristy"": ""None"", ""hipster"": ""False"", ""romantic"": ""False"", ""intimate"": ""None"", ""trendy"": ""True"", ""upscale"": ""False"", ""classy"": ""False"", ""casual"": ""True""}, ""RestaurantsTableService"": ""False"", ""BusinessParking"": {""garage"": ""None"", ""street"": ""None"", ""validated"": ""None"", ""lot"": ""False"", ""valet"": ""False""}, ""RestaurantsReservations"": ""False""}","Creperies, Restaurants, Japanese, Gluten-Free, Desserts, Food","{""Monday"": ""0:00-0:00"", ""Tuesday"": ""11:30-23:00"", ""Wednesday"": ""11:30-23:00"", ""Thursday"": ""11:30-23:00"", ""Friday"": ""11:30-0:00"", ""Saturday"": ""11:30-0:00"", ""Sunday"": ""11:30-23:00""}",3,0.5366709563366603,368.0,242,12,147,265,0,9,3,1,0,116,2,34,0,0,0,3,0,11,9,0
a7mTbEi2N8Zd-r-8jlReww,Koryo Korean Barbeque,300 Borough Drive,Toronto,ON,M1P 4P5,43.7752095518,-79.25708778149999,3.5,7,0,"{""WiFi"": ""no"", ""RestaurantsTableService"": ""False"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""False""}, ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""True"", ""dinner"": ""False"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""Alcohol"": ""none"", ""RestaurantsTakeOut"": ""True"", ""Caters"": ""False"", ""RestaurantsGoodForGroups"": ""True"", ""HasTV"": ""True"", ""RestaurantsDelivery"": ""False"", ""RestaurantsReservations"": ""True"", ""RestaurantsAttire"": ""casual"", ""GoodForKids"": ""True"", ""OutdoorSeating"": ""False"", ""RestaurantsPriceRange2"": ""2"", ""BikeParking"": ""True""}","Barbeque, Japanese, Korean, Fast Food, Restaurants",{},0,16.094548060522808,24.5,0,0,9,37,0,0,0,0,1,2,0,4,0,0,0,0,0,0,0,1
xu2I9EBWXV7SGHDbXA38iw,Hina Sushi,769 the Queensway,Toronto,ON,M8Z 1N1,43.62582,-79.504395,4.0,72,1,"{""RestaurantsTableService"": ""True"", ""RestaurantsReservations"": ""True"", ""NoiseLevel"": ""quiet"", ""OutdoorSeating"": ""True"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""Alcohol"": ""beer_and_wine"", ""RestaurantsGoodForGroups"": ""True"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""True"", ""dinner"": ""True"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""RestaurantsTakeOut"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsDelivery"": ""True"", ""Caters"": ""False"", ""HasTV"": ""True"", ""DogsAllowed"": ""False"", ""RestaurantsAttire"": ""casual"", ""WiFi"": ""free"", ""WheelchairAccessible"": ""True"", ""GoodForKids"": ""True"", ""BikeParking"": ""False"", ""Ambience"": {""touristy"": ""False"", ""hipster"": ""False"", ""romantic"": ""False"", ""intimate"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""classy"": ""True"", ""casual"": ""True""}}","Japanese, Restaurants","{""Tuesday"": ""11:30-22:00"", ""Wednesday"": ""11:30-22:00"", ""Thursday"": ""11:30-22:00"", ""Friday"": ""11:30-22:30"", ""Saturday"": ""12:00-22:30"", ""Sunday"": ""15:00-21:30""}",0,10.82917902753992,288.0,23,0,6,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dndeG_UVJHF1yAdLlZxPzA,Panda Chef Wok & Sushi,"1077 Wilson Avenue, Unit 7",Toronto,ON,M3K 1G7,43.726964100000004,-79.4803635,3.0,10,1,"{""RestaurantsPriceRange2"": ""2"", ""RestaurantsDelivery"": ""True"", ""GoodForKids"": ""True"", ""HasTV"": ""True"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""False"", ""dinner"": ""False"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""RestaurantsReservations"": ""False"", ""RestaurantsGoodForGroups"": ""True"", ""Ambience"": {""touristy"": ""False"", ""hipster"": ""False"", ""romantic"": ""False"", ""intimate"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""classy"": ""False"", ""casual"": ""False""}, ""RestaurantsAttire"": ""casual"", ""RestaurantsTakeOut"": ""True"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""True"", ""valet"": ""False""}, ""Caters"": ""True""}","Restaurants, Japanese, Chinese","{""Monday"": ""11:00-22:00"", ""Tuesday"": ""11:00-22:00"", ""Wednesday"": ""11:00-22:00"", ""Thursday"": ""11:00-22:00"", ""Friday"": ""11:00-23:00"", ""Saturday"": ""12:00-23:00"", ""Sunday"": ""13:00-22:00""}",0,11.02358985881012,30.0,4,0,3,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0
sKIAHIGW0viQGFAMGgQ3Rg,Sushi Mugen,1105 Queen Street E,Toronto,ON,M4M 1K7,43.662033471899996,-79.335608385,4.0,9,1,"{""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""False"", ""dinner"": ""False"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""RestaurantsTakeOut"": ""True"", ""RestaurantsReservations"": ""True"", ""RestaurantsDelivery"": ""True"", ""RestaurantsTableService"": ""True"", ""Alcohol"": ""none"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""WiFi"": ""free""}","Japanese, Sushi Bars, Restaurants","{""Monday"": ""11:00-22:00"", ""Tuesday"": ""11:00-22:00"", ""Wednesday"": ""11:00-22:00"", ""Thursday"": ""11:00-22:00"", ""Friday"": ""11:00-22:00"", ""Saturday"": ""12:30-22:00"", ""Sunday"": ""16:00-21:00""}",0,3.4986506624010283,36.0,29,1,0,21,0,0,1,0,0,2,0,5,0,0,0,0,0,2,0,0
wT1mRdUeZRNgMB81s3dJDw,Boku Sushi,42 Gristmill Lane,Toronto,ON,M5A 3C4,43.65006210000001,-79.36022259999999,3.5,70,0,"{""GoodForKids"": ""False"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""True"", ""upscale"": ""False"", ""casual"": ""False""}, ""RestaurantsAttire"": ""casual"", ""NoiseLevel"": ""average"", ""HasTV"": ""False"", ""OutdoorSeating"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""BikeParking"": ""True"", ""RestaurantsTableService"": ""True"", ""DogsAllowed"": ""False"", ""Alcohol"": ""full_bar"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""Caters"": ""True"", ""RestaurantsDelivery"": ""True"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsPriceRange2"": ""3"", ""RestaurantsReservations"": ""True"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""True"", ""lunch"": ""True"", ""dinner"": ""True"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""WiFi"": ""free""}","Restaurants, Sushi Bars, Japanese, Seafood, Ramen","{""Tuesday"": ""12:00-22:00"", ""Wednesday"": ""12:00-22:00"", ""Thursday"": ""12:00-22:00"", ""Friday"": ""12:00-22:00"", ""Saturday"": ""12:00-22:00"", ""Sunday"": ""12:00-22:00""}",2,1.89832305832544,245.0,39,2,29,34,0,2,2,0,0,0,1,10,0,2,0,0,0,6,6,0
isYj0rlYyUv3bUd4ZChxlQ,Sashimi Island,635 College Street,Toronto,ON,M6G 1B5,43.6546969,-79.41502290000003,3.0,67,1,"{""WiFi"": ""no"", ""RestaurantsPriceRange2"": ""2"", ""BikeParking"": ""True"", ""Caters"": ""True"", ""RestaurantsAttire"": ""casual"", ""OutdoorSeating"": ""False"", ""GoodForKids"": ""True"", ""Alcohol"": ""beer_and_wine"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""True""}, ""RestaurantsTakeOut"": ""True"", ""RestaurantsDelivery"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""True"", ""dinner"": ""True"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""RestaurantsReservations"": ""True"", ""NoiseLevel"": ""average"", ""HasTV"": ""True""}","Restaurants, Japanese, Sushi Bars","{""Monday"": ""16:30-23:00"", ""Tuesday"": ""16:30-23:00"", ""Wednesday"": ""16:30-23:00"", ""Thursday"": ""16:30-23:00"", ""Friday"": ""15:00-23:00"", ""Saturday"": ""15:00-23:00"", ""Sunday"": ""15:00-23:00""}",1,2.9805943356686497,201.0,217,62,0,73,0,1,3,0,0,0,0,15,0,0,2,1,0,7,10,0
